,TrialNumber,n_back,Stimulus_Letter,Response_Time,Correct_Response,Response,participant_id,correct,session_type
0,1,1-Back,L,0.0,3.0,,Subject11,0,Calming
1,1,1-Back,A,487.0,3.0,3.0,Subject11,1,Calming
2,1,1-Back,E,222.0,3.0,3.0,Subject11,1,Calming
3,1,1-Back,E,189.0,4.0,4.0,Subject11,1,Calming
4,1,1-Back,E,74.0,4.0,4.0,Subject11,1,Calming
5,1,1-Back,O,417.0,3.0,3.0,Subject11,1,Calming
6,1,1-Back,A,464.0,4.0,4.0,Subject11,1,Calming
7,1,1-Back,A,0.0,4.0,,Subject11,0,Calming
8,1,1-Back,H,785.0,3.0,3.0,Subject11,1,Calming
9,1,1-Back,J,477.0,3.0,3.0,Subject11,1,Calming
10,1,1-Back,D,358.0,3.0,3.0,Subject11,1,Calming
11,1,1-Back,B,302.0,3.0,3.0,Subject11,1,Calming
12,1,1-Back,L,138.0,3.0,4.0,Subject11,0,Calming
13,1,1-Back,V,427.0,3.0,3.0,Subject11,1,Calming
14,1,1-Back,V,343.0,4.0,3.0,Subject11,0,Calming
15,1,1-Back,N,697.0,3.0,3.0,Subject11,1,Calming
16,1,1-Back,V,666.0,3.0,3.0,Subject11,1,Calming
17,1,1-Back,L,763.0,3.0,3.0,Subject11,1,Calming
18,1,1-Back,A,166.0,3.0,3.0,Subject11,1,Calming
19,1,1-Back,E,116.0,3.0,3.0,Subject11,1,Calming
20,1,1-Back,J,35.0,3.0,3.0,Subject11,1,Calming
21,1,1-Back,S,5.0,3.0,3.0,Subject11,1,Calming
22,2,3-Back,P,0.0,3.0,,Subject11,0,Calming
23,2,3-Back,F,0.0,3.0,,Subject11,0,Calming
24,2,3-Back,Q,0.0,3.0,,Subject11,0,Calming
25,2,3-Back,C,171.0,3.0,4.0,Subject11,0,Calming
26,2,3-Back,N,235.0,3.0,3.0,Subject11,1,Calming
27,2,3-Back,P,338.0,3.0,3.0,Subject11,1,Calming
28,2,3-Back,C,0.0,4.0,,Subject11,0,Calming
29,2,3-Back,N,678.0,3.0,3.0,Subject11,1,Calming
30,2,3-Back,P,576.0,4.0,3.0,Subject11,0,Calming
31,2,3-Back,C,529.0,4.0,3.0,Subject11,0,Calming
32,2,3-Back,N,0.0,4.0,,Subject11,0,Calming
33,2,3-Back,V,904.0,3.0,3.0,Subject11,1,Calming
34,2,3-Back,Q,699.0,3.0,3.0,Subject11,1,Calming
35,2,3-Back,M,475.0,3.0,3.0,Subject11,1,Calming
36,2,3-Back,H,0.0,3.0,,Subject11,0,Calming
37,2,3-Back,Q,484.0,4.0,3.0,Subject11,0,Calming
38,2,3-Back,X,575.0,3.0,3.0,Subject11,1,Calming
39,2,3-Back,N,1033.0,3.0,3.0,Subject11,1,Calming
40,2,3-Back,Z,543.0,3.0,3.0,Subject11,1,Calming
41,2,3-Back,F,1413.0,3.0,4.0,Subject11,0,Calming
42,2,3-Back,C,0.0,3.0,,Subject11,0,Calming
43,2,3-Back,H,833.0,3.0,3.0,Subject11,1,Calming
44,3,3-Back,D,0.0,3.0,,Subject11,0,Calming
45,3,3-Back,X,0.0,3.0,,Subject11,0,Calming
46,3,3-Back,M,0.0,3.0,,Subject11,0,Calming
47,3,3-Back,I,1288.0,3.0,3.0,Subject11,1,Calming
48,3,3-Back,X,593.0,3.0,4.0,Subject11,0,Calming
49,3,3-Back,M,4.0,4.0,4.0,Subject11,1,Calming
50,3,3-Back,P,0.0,3.0,,Subject11,0,Calming
51,3,3-Back,S,0.0,3.0,,Subject11,0,Calming
52,3,3-Back,A,0.0,3.0,,Subject11,0,Calming
53,3,3-Back,N,536.0,3.0,4.0,Subject11,0,Calming
54,3,3-Back,W,361.0,3.0,3.0,Subject11,1,Calming
55,3,3-Back,V,229.0,3.0,3.0,Subject11,1,Calming
56,3,3-Back,A,0.0,3.0,,Subject11,0,Calming
57,3,3-Back,W,0.0,4.0,,Subject11,0,Calming
58,3,3-Back,B,0.0,3.0,,Subject11,0,Calming
59,3,3-Back,A,382.0,4.0,3.0,Subject11,0,Calming
60,3,3-Back,Y,1087.0,3.0,4.0,Subject11,0,Calming
61,3,3-Back,B,733.0,4.0,4.0,Subject11,1,Calming
62,3,3-Back,A,0.0,4.0,,Subject11,0,Calming
63,3,3-Back,R,0.0,3.0,,Subject11,0,Calming
64,3,3-Back,P,0.0,3.0,,Subject11,0,Calming
65,3,3-Back,C,326.0,3.0,3.0,Subject11,1,Calming
66,4,1-Back,V,0.0,3.0,,Subject11,0,Calming
67,4,1-Back,I,383.0,3.0,3.0,Subject11,1,Calming
68,4,1-Back,Q,0.0,3.0,,Subject11,0,Calming
69,4,1-Back,H,366.0,3.0,3.0,Subject11,1,Calming
70,4,1-Back,C,688.0,3.0,3.0,Subject11,1,Calming
71,4,1-Back,N,28.0,3.0,3.0,Subject11,1,Calming
72,4,1-Back,V,372.0,3.0,3.0,Subject11,1,Calming
73,4,1-Back,Y,193.0,3.0,3.0,Subject11,1,Calming
74,4,1-Back,Y,240.0,4.0,4.0,Subject11,1,Calming
75,4,1-Back,K,582.0,3.0,3.0,Subject11,1,Calming
76,4,1-Back,K,111.0,4.0,4.0,Subject11,1,Calming
77,4,1-Back,I,393.0,3.0,3.0,Subject11,1,Calming
78,4,1-Back,I,78.0,4.0,4.0,Subject11,1,Calming
79,4,1-Back,O,144.0,3.0,3.0,Subject11,1,Calming
80,4,1-Back,E,288.0,3.0,3.0,Subject11,1,Calming
81,4,1-Back,D,223.0,3.0,3.0,Subject11,1,Calming
82,4,1-Back,V,286.0,3.0,3.0,Subject11,1,Calming
83,4,1-Back,V,377.0,4.0,4.0,Subject11,1,Calming
84,4,1-Back,N,36.0,3.0,3.0,Subject11,1,Calming
85,4,1-Back,N,449.0,4.0,4.0,Subject11,1,Calming
86,4,1-Back,D,526.0,3.0,3.0,Subject11,1,Calming
87,4,1-Back,W,164.0,3.0,3.0,Subject11,1,Calming
88,5,3-Back,C,0.0,3.0,,Subject11,0,Calming
89,5,3-Back,B,0.0,3.0,,Subject11,0,Calming
90,5,3-Back,Q,0.0,3.0,,Subject11,0,Calming
91,5,3-Back,Y,464.0,3.0,3.0,Subject11,1,Calming
92,5,3-Back,R,863.0,3.0,3.0,Subject11,1,Calming
93,5,3-Back,I,200.0,3.0,3.0,Subject11,1,Calming
94,5,3-Back,Y,426.0,4.0,4.0,Subject11,1,Calming
95,5,3-Back,N,169.0,3.0,3.0,Subject11,1,Calming
96,5,3-Back,Y,1379.0,3.0,3.0,Subject11,1,Calming
97,5,3-Back,X,890.0,3.0,3.0,Subject11,1,Calming
98,5,3-Back,F,631.0,3.0,3.0,Subject11,1,Calming
99,5,3-Back,U,0.0,3.0,,Subject11,0,Calming
100,5,3-Back,H,323.0,4.0,3.0,Subject11,0,Calming
101,5,3-Back,U,358.0,3.0,3.0,Subject11,1,Calming
102,5,3-Back,U,381.0,3.0,4.0,Subject11,0,Calming
103,5,3-Back,H,0.0,4.0,,Subject11,0,Calming
104,5,3-Back,W,763.0,3.0,3.0,Subject11,1,Calming
105,5,3-Back,U,531.0,4.0,3.0,Subject11,0,Calming
106,5,3-Back,H,706.0,4.0,3.0,Subject11,0,Calming
107,5,3-Back,F,411.0,3.0,3.0,Subject11,1,Calming
108,5,3-Back,I,500.0,3.0,3.0,Subject11,1,Calming
109,5,3-Back,V,955.0,3.0,3.0,Subject11,1,Calming
110,6,1-Back,U,0.0,3.0,,Subject11,0,Calming
111,6,1-Back,R,492.0,3.0,3.0,Subject11,1,Calming
112,6,1-Back,O,41.0,3.0,3.0,Subject11,1,Calming
113,6,1-Back,P,30.0,3.0,3.0,Subject11,1,Calming
114,6,1-Back,P,231.0,4.0,4.0,Subject11,1,Calming
115,6,1-Back,P,495.0,4.0,4.0,Subject11,1,Calming
116,6,1-Back,U,585.0,3.0,3.0,Subject11,1,Calming
117,6,1-Back,Z,47.0,3.0,3.0,Subject11,1,Calming
118,6,1-Back,U,308.0,3.0,3.0,Subject11,1,Calming
119,6,1-Back,M,377.0,3.0,3.0,Subject11,1,Calming
120,6,1-Back,M,439.0,4.0,3.0,Subject11,0,Calming
121,6,1-Back,W,190.0,3.0,3.0,Subject11,1,Calming
122,6,1-Back,I,71.0,3.0,3.0,Subject11,1,Calming
123,6,1-Back,F,36.0,3.0,3.0,Subject11,1,Calming
124,6,1-Back,M,0.0,3.0,,Subject11,0,Calming
125,6,1-Back,A,15.0,3.0,3.0,Subject11,1,Calming
126,6,1-Back,G,403.0,3.0,3.0,Subject11,1,Calming
127,6,1-Back,G,256.0,4.0,4.0,Subject11,1,Calming
128,6,1-Back,R,1350.0,3.0,3.0,Subject11,1,Calming
129,6,1-Back,Q,360.0,3.0,3.0,Subject11,1,Calming
130,6,1-Back,R,291.0,4.0,3.0,Subject11,0,Calming
131,6,1-Back,Q,113.0,3.0,3.0,Subject11,1,Calming
132,7,1-Back,S,0.0,3.0,,Subject11,0,Calming
133,7,1-Back,R,406.0,3.0,3.0,Subject11,1,Calming
134,7,1-Back,V,376.0,3.0,3.0,Subject11,1,Calming
135,7,1-Back,V,308.0,4.0,4.0,Subject11,1,Calming
136,7,1-Back,O,155.0,3.0,3.0,Subject11,1,Calming
137,7,1-Back,A,738.0,3.0,3.0,Subject11,1,Calming
138,7,1-Back,C,50.0,3.0,3.0,Subject11,1,Calming
139,7,1-Back,N,0.0,3.0,,Subject11,0,Calming
140,7,1-Back,Y,0.0,3.0,,Subject11,0,Calming
141,7,1-Back,V,41.0,3.0,3.0,Subject11,1,Calming
142,7,1-Back,V,160.0,4.0,4.0,Subject11,1,Calming
143,7,1-Back,J,35.0,3.0,3.0,Subject11,1,Calming
144,7,1-Back,U,0.0,3.0,,Subject11,0,Calming
145,7,1-Back,U,420.0,4.0,4.0,Subject11,1,Calming
146,7,1-Back,U,86.0,4.0,4.0,Subject11,1,Calming
147,7,1-Back,Y,127.0,3.0,3.0,Subject11,1,Calming
148,7,1-Back,Y,0.0,4.0,,Subject11,0,Calming
149,7,1-Back,J,616.0,3.0,3.0,Subject11,1,Calming
150,7,1-Back,I,111.0,3.0,3.0,Subject11,1,Calming
151,7,1-Back,S,498.0,3.0,3.0,Subject11,1,Calming
152,7,1-Back,U,251.0,3.0,3.0,Subject11,1,Calming
153,7,1-Back,P,8.0,3.0,3.0,Subject11,1,Calming
154,8,3-Back,L,0.0,3.0,,Subject11,0,Calming
155,8,3-Back,A,0.0,3.0,,Subject11,0,Calming
156,8,3-Back,P,0.0,3.0,,Subject11,0,Calming
157,8,3-Back,L,843.0,4.0,4.0,Subject11,1,Calming
158,8,3-Back,A,823.0,4.0,4.0,Subject11,1,Calming
159,8,3-Back,N,446.0,3.0,3.0,Subject11,1,Calming
160,8,3-Back,W,1105.0,3.0,3.0,Subject11,1,Calming
161,8,3-Back,C,0.0,3.0,,Subject11,0,Calming
162,8,3-Back,L,786.0,3.0,3.0,Subject11,1,Calming
163,8,3-Back,W,882.0,4.0,4.0,Subject11,1,Calming
164,8,3-Back,U,266.0,3.0,3.0,Subject11,1,Calming
165,8,3-Back,S,1089.0,3.0,4.0,Subject11,0,Calming
166,8,3-Back,W,1230.0,4.0,4.0,Subject11,1,Calming
167,8,3-Back,Y,0.0,3.0,,Subject11,0,Calming
168,8,3-Back,F,226.0,3.0,3.0,Subject11,1,Calming
169,8,3-Back,L,685.0,3.0,3.0,Subject11,1,Calming
170,8,3-Back,Y,259.0,4.0,4.0,Subject11,1,Calming
171,8,3-Back,U,325.0,3.0,3.0,Subject11,1,Calming
172,8,3-Back,L,1075.0,3.0,4.0,Subject11,0,Calming
173,8,3-Back,I,0.0,3.0,,Subject11,0,Calming
174,8,3-Back,B,0.0,3.0,,Subject11,0,Calming
175,8,3-Back,T,243.0,3.0,3.0,Subject11,1,Calming
176,9,Rest,nan,,,,Subject11,0,Calming
177,10,3-Back,E,0.0,3.0,,Subject11,0,Calming
178,10,3-Back,G,0.0,3.0,,Subject11,0,Calming
179,10,3-Back,S,0.0,3.0,,Subject11,0,Calming
180,10,3-Back,J,1344.0,3.0,3.0,Subject11,1,Calming
181,10,3-Back,Z,328.0,3.0,3.0,Subject11,1,Calming
182,10,3-Back,Q,444.0,3.0,3.0,Subject11,1,Calming
183,10,3-Back,W,818.0,3.0,3.0,Subject11,1,Calming
184,10,3-Back,K,673.0,3.0,3.0,Subject11,1,Calming
185,10,3-Back,Q,403.0,3.0,4.0,Subject11,0,Calming
186,10,3-Back,S,279.0,3.0,3.0,Subject11,1,Calming
187,10,3-Back,M,958.0,3.0,3.0,Subject11,1,Calming
188,10,3-Back,Q,303.0,3.0,4.0,Subject11,0,Calming
189,10,3-Back,S,114.0,4.0,3.0,Subject11,0,Calming
190,10,3-Back,F,165.0,4.0,3.0,Subject11,0,Calming
191,10,3-Back,Q,414.0,4.0,4.0,Subject11,1,Calming
192,10,3-Back,X,0.0,3.0,,Subject11,0,Calming
193,10,3-Back,F,548.0,4.0,4.0,Subject11,1,Calming
194,10,3-Back,K,731.0,3.0,3.0,Subject11,1,Calming
195,10,3-Back,X,585.0,3.0,4.0,Subject11,0,Calming
196,10,3-Back,K,30.0,3.0,3.0,Subject11,1,Calming
197,10,3-Back,R,1173.0,3.0,3.0,Subject11,1,Calming
198,10,3-Back,X,547.0,4.0,4.0,Subject11,1,Calming
199,11,1-Back,B,0.0,3.0,,Subject11,0,Calming
200,11,1-Back,B,299.0,4.0,4.0,Subject11,1,Calming
201,11,1-Back,V,334.0,3.0,3.0,Subject11,1,Calming
202,11,1-Back,P,705.0,3.0,3.0,Subject11,1,Calming
203,11,1-Back,P,67.0,4.0,4.0,Subject11,1,Calming
204,11,1-Back,Q,925.0,3.0,3.0,Subject11,1,Calming
205,11,1-Back,E,767.0,3.0,3.0,Subject11,1,Calming
206,11,1-Back,E,0.0,4.0,,Subject11,0,Calming
207,11,1-Back,M,0.0,3.0,,Subject11,0,Calming
208,11,1-Back,M,135.0,4.0,4.0,Subject11,1,Calming
209,11,1-Back,M,0.0,4.0,,Subject11,0,Calming
210,11,1-Back,T,30.0,3.0,3.0,Subject11,1,Calming
211,11,1-Back,E,720.0,3.0,3.0,Subject11,1,Calming
212,11,1-Back,R,250.0,3.0,3.0,Subject11,1,Calming
213,11,1-Back,X,71.0,3.0,3.0,Subject11,1,Calming
214,11,1-Back,E,607.0,3.0,3.0,Subject11,1,Calming
215,11,1-Back,L,0.0,3.0,,Subject11,0,Calming
216,11,1-Back,B,479.0,3.0,3.0,Subject11,1,Calming
217,11,1-Back,R,455.0,3.0,3.0,Subject11,1,Calming
218,11,1-Back,W,465.0,3.0,3.0,Subject11,1,Calming
219,11,1-Back,W,210.0,4.0,4.0,Subject11,1,Calming
220,11,1-Back,I,487.0,3.0,3.0,Subject11,1,Calming
221,12,1-Back,I,0.0,3.0,,Subject11,0,Calming
222,12,1-Back,T,781.0,3.0,3.0,Subject11,1,Calming
223,12,1-Back,H,89.0,3.0,3.0,Subject11,1,Calming
224,12,1-Back,H,54.0,4.0,4.0,Subject11,1,Calming
225,12,1-Back,Y,1043.0,3.0,3.0,Subject11,1,Calming
226,12,1-Back,G,277.0,3.0,3.0,Subject11,1,Calming
227,12,1-Back,G,114.0,4.0,4.0,Subject11,1,Calming
228,12,1-Back,G,491.0,4.0,4.0,Subject11,1,Calming
229,12,1-Back,Y,279.0,3.0,3.0,Subject11,1,Calming
230,12,1-Back,W,436.0,3.0,3.0,Subject11,1,Calming
231,12,1-Back,W,455.0,4.0,4.0,Subject11,1,Calming
232,12,1-Back,U,895.0,3.0,3.0,Subject11,1,Calming
233,12,1-Back,A,141.0,3.0,3.0,Subject11,1,Calming
234,12,1-Back,U,218.0,3.0,3.0,Subject11,1,Calming
235,12,1-Back,R,417.0,3.0,3.0,Subject11,1,Calming
236,12,1-Back,W,574.0,3.0,3.0,Subject11,1,Calming
237,12,1-Back,P,158.0,3.0,3.0,Subject11,1,Calming
238,12,1-Back,Q,247.0,3.0,3.0,Subject11,1,Calming
239,12,1-Back,C,0.0,3.0,,Subject11,0,Calming
240,12,1-Back,A,55.0,3.0,3.0,Subject11,1,Calming
241,12,1-Back,A,85.0,4.0,4.0,Subject11,1,Calming
242,12,1-Back,L,329.0,3.0,3.0,Subject11,1,Calming
243,13,3-Back,A,0.0,3.0,,Subject11,0,Calming
244,13,3-Back,H,0.0,3.0,,Subject11,0,Calming
245,13,3-Back,U,0.0,3.0,,Subject11,0,Calming
246,13,3-Back,J,685.0,3.0,3.0,Subject11,1,Calming
247,13,3-Back,V,347.0,3.0,3.0,Subject11,1,Calming
248,13,3-Back,N,107.0,3.0,3.0,Subject11,1,Calming
249,13,3-Back,J,434.0,3.0,4.0,Subject11,0,Calming
250,13,3-Back,V,204.0,4.0,4.0,Subject11,1,Calming
251,13,3-Back,N,401.0,4.0,4.0,Subject11,1,Calming
252,13,3-Back,U,296.0,3.0,3.0,Subject11,1,Calming
253,13,3-Back,V,277.0,4.0,4.0,Subject11,1,Calming
254,13,3-Back,E,879.0,3.0,3.0,Subject11,1,Calming
255,13,3-Back,D,1181.0,3.0,3.0,Subject11,1,Calming
256,13,3-Back,X,659.0,3.0,3.0,Subject11,1,Calming
257,13,3-Back,Q,83.0,3.0,3.0,Subject11,1,Calming
258,13,3-Back,O,596.0,3.0,3.0,Subject11,1,Calming
259,13,3-Back,X,1060.0,4.0,4.0,Subject11,1,Calming
260,13,3-Back,N,0.0,3.0,,Subject11,0,Calming
261,13,3-Back,O,645.0,4.0,4.0,Subject11,1,Calming
262,13,3-Back,P,1457.0,3.0,3.0,Subject11,1,Calming
263,13,3-Back,T,476.0,3.0,3.0,Subject11,1,Calming
264,13,3-Back,W,564.0,3.0,3.0,Subject11,1,Calming
265,14,3-Back,X,0.0,3.0,,Subject11,0,Calming
266,14,3-Back,K,0.0,3.0,,Subject11,0,Calming
267,14,3-Back,O,0.0,3.0,,Subject11,0,Calming
268,14,3-Back,X,800.0,4.0,4.0,Subject11,1,Calming
269,14,3-Back,K,210.0,4.0,4.0,Subject11,1,Calming
270,14,3-Back,J,488.0,3.0,3.0,Subject11,1,Calming
271,14,3-Back,M,420.0,3.0,3.0,Subject11,1,Calming
272,14,3-Back,G,1019.0,3.0,3.0,Subject11,1,Calming
273,14,3-Back,Y,284.0,3.0,3.0,Subject11,1,Calming
274,14,3-Back,M,675.0,3.0,4.0,Subject11,0,Calming
275,14,3-Back,K,1083.0,3.0,3.0,Subject11,1,Calming
276,14,3-Back,E,895.0,3.0,3.0,Subject11,1,Calming
277,14,3-Back,S,1149.0,3.0,3.0,Subject11,1,Calming
278,14,3-Back,K,658.0,4.0,4.0,Subject11,1,Calming
279,14,3-Back,E,470.0,4.0,4.0,Subject11,1,Calming
280,14,3-Back,F,226.0,3.0,3.0,Subject11,1,Calming
281,14,3-Back,P,538.0,3.0,3.0,Subject11,1,Calming
282,14,3-Back,J,38.0,3.0,3.0,Subject11,1,Calming
283,14,3-Back,F,475.0,4.0,4.0,Subject11,1,Calming
284,14,3-Back,N,798.0,3.0,3.0,Subject11,1,Calming
285,14,3-Back,L,377.0,3.0,3.0,Subject11,1,Calming
286,14,3-Back,T,242.0,3.0,3.0,Subject11,1,Calming
287,15,1-Back,V,0.0,3.0,,Subject11,0,Calming
288,15,1-Back,J,195.0,3.0,3.0,Subject11,1,Calming
289,15,1-Back,U,167.0,3.0,3.0,Subject11,1,Calming
290,15,1-Back,J,285.0,3.0,3.0,Subject11,1,Calming
291,15,1-Back,J,876.0,4.0,4.0,Subject11,1,Calming
292,15,1-Back,J,169.0,4.0,4.0,Subject11,1,Calming
293,15,1-Back,K,208.0,3.0,3.0,Subject11,1,Calming
294,15,1-Back,K,125.0,3.0,4.0,Subject11,0,Calming
295,15,1-Back,F,67.0,3.0,3.0,Subject11,1,Calming
296,15,1-Back,F,34.0,4.0,4.0,Subject11,1,Calming
297,15,1-Back,M,273.0,3.0,3.0,Subject11,1,Calming
298,15,1-Back,B,615.0,3.0,3.0,Subject11,1,Calming
299,15,1-Back,O,71.0,3.0,3.0,Subject11,1,Calming
300,15,1-Back,B,161.0,3.0,3.0,Subject11,1,Calming
301,15,1-Back,W,295.0,3.0,3.0,Subject11,1,Calming
302,15,1-Back,Z,70.0,3.0,3.0,Subject11,1,Calming
303,15,1-Back,Z,364.0,4.0,4.0,Subject11,1,Calming
304,15,1-Back,Y,257.0,3.0,3.0,Subject11,1,Calming
305,15,1-Back,Z,175.0,3.0,3.0,Subject11,1,Calming
306,15,1-Back,E,0.0,3.0,,Subject11,0,Calming
307,15,1-Back,A,5.0,3.0,3.0,Subject11,1,Calming
308,15,1-Back,A,412.0,4.0,4.0,Subject11,1,Calming
309,16,3-Back,J,0.0,3.0,,Subject11,0,Calming
310,16,3-Back,O,0.0,3.0,,Subject11,0,Calming
311,16,3-Back,X,0.0,3.0,,Subject11,0,Calming
312,16,3-Back,V,305.0,3.0,3.0,Subject11,1,Calming
313,16,3-Back,X,0.0,3.0,,Subject11,0,Calming
314,16,3-Back,Y,48.0,3.0,3.0,Subject11,1,Calming
315,16,3-Back,G,0.0,3.0,,Subject11,0,Calming
316,16,3-Back,A,148.0,3.0,3.0,Subject11,1,Calming
317,16,3-Back,C,911.0,3.0,3.0,Subject11,1,Calming
318,16,3-Back,G,404.0,4.0,4.0,Subject11,1,Calming
319,16,3-Back,O,816.0,4.0,3.0,Subject11,0,Calming
320,16,3-Back,L,889.0,3.0,3.0,Subject11,1,Calming
321,16,3-Back,H,718.0,3.0,3.0,Subject11,1,Calming
322,16,3-Back,O,775.0,4.0,4.0,Subject11,1,Calming
323,16,3-Back,Y,1147.0,3.0,3.0,Subject11,1,Calming
324,16,3-Back,H,365.0,4.0,4.0,Subject11,1,Calming
325,16,3-Back,I,1476.0,3.0,3.0,Subject11,1,Calming
326,16,3-Back,N,804.0,3.0,3.0,Subject11,1,Calming
327,16,3-Back,I,1129.0,3.0,3.0,Subject11,1,Calming
328,16,3-Back,D,542.0,3.0,3.0,Subject11,1,Calming
329,16,3-Back,N,407.0,4.0,4.0,Subject11,1,Calming
330,16,3-Back,W,548.0,3.0,3.0,Subject11,1,Calming
331,17,1-Back,I,0.0,3.0,,Subject11,0,Calming
332,17,1-Back,T,1329.0,3.0,3.0,Subject11,1,Calming
333,17,1-Back,H,387.0,3.0,3.0,Subject11,1,Calming
334,17,1-Back,H,218.0,4.0,4.0,Subject11,1,Calming
335,17,1-Back,Y,56.0,3.0,3.0,Subject11,1,Calming
336,17,1-Back,G,480.0,3.0,3.0,Subject11,1,Calming
337,17,1-Back,G,385.0,4.0,4.0,Subject11,1,Calming
338,17,1-Back,G,231.0,4.0,4.0,Subject11,1,Calming
339,17,1-Back,Y,151.0,3.0,3.0,Subject11,1,Calming
340,17,1-Back,W,0.0,3.0,,Subject11,0,Calming
341,17,1-Back,W,270.0,4.0,4.0,Subject11,1,Calming
342,17,1-Back,U,161.0,3.0,3.0,Subject11,1,Calming
343,17,1-Back,A,377.0,3.0,3.0,Subject11,1,Calming
344,17,1-Back,U,286.0,3.0,3.0,Subject11,1,Calming
345,17,1-Back,R,613.0,3.0,3.0,Subject11,1,Calming
346,17,1-Back,W,282.0,3.0,3.0,Subject11,1,Calming
347,17,1-Back,P,444.0,3.0,3.0,Subject11,1,Calming
348,17,1-Back,Q,224.0,3.0,3.0,Subject11,1,Calming
349,17,1-Back,C,74.0,3.0,3.0,Subject11,1,Calming
350,17,1-Back,A,219.0,3.0,3.0,Subject11,1,Calming
351,17,1-Back,A,159.0,4.0,4.0,Subject11,1,Calming
352,17,1-Back,L,135.0,3.0,3.0,Subject11,1,Calming
353,1,1-Back,L,0.0,3.0,,Subject11,0,Vexing
354,1,1-Back,Q,0.0,3.0,,Subject11,0,Vexing
355,1,1-Back,U,318.0,3.0,3.0,Subject11,1,Vexing
356,1,1-Back,O,98.0,3.0,3.0,Subject11,1,Vexing
357,1,1-Back,U,271.0,3.0,3.0,Subject11,1,Vexing
358,1,1-Back,U,134.0,4.0,4.0,Subject11,1,Vexing
359,1,1-Back,H,71.0,3.0,3.0,Subject11,1,Vexing
360,1,1-Back,V,396.0,3.0,3.0,Subject11,1,Vexing
361,1,1-Back,K,12.0,3.0,3.0,Subject11,1,Vexing
362,1,1-Back,K,115.0,4.0,4.0,Subject11,1,Vexing
363,1,1-Back,K,339.0,4.0,4.0,Subject11,1,Vexing
364,1,1-Back,B,77.0,3.0,3.0,Subject11,1,Vexing
365,1,1-Back,R,265.0,3.0,3.0,Subject11,1,Vexing
366,1,1-Back,F,35.0,4.0,3.0,Subject11,0,Vexing
367,1,1-Back,F,107.0,4.0,4.0,Subject11,1,Vexing
368,1,1-Back,C,456.0,3.0,3.0,Subject11,1,Vexing
369,1,1-Back,G,87.0,3.0,3.0,Subject11,1,Vexing
370,1,1-Back,X,44.0,3.0,3.0,Subject11,1,Vexing
371,1,1-Back,F,203.0,3.0,3.0,Subject11,1,Vexing
372,1,1-Back,M,0.0,3.0,,Subject11,0,Vexing
373,1,1-Back,X,84.0,3.0,3.0,Subject11,1,Vexing
374,1,1-Back,F,400.0,3.0,3.0,Subject11,1,Vexing
375,2,3-Back,Z,0.0,3.0,,Subject11,0,Vexing
376,2,3-Back,U,0.0,3.0,,Subject11,0,Vexing
377,2,3-Back,F,0.0,3.0,,Subject11,0,Vexing
378,2,3-Back,Z,552.0,3.0,4.0,Subject11,0,Vexing
379,2,3-Back,B,975.0,3.0,3.0,Subject11,1,Vexing
380,2,3-Back,L,1173.0,3.0,3.0,Subject11,1,Vexing
381,2,3-Back,K,784.0,3.0,3.0,Subject11,1,Vexing
382,2,3-Back,C,762.0,3.0,3.0,Subject11,1,Vexing
383,2,3-Back,L,83.0,3.0,4.0,Subject11,0,Vexing
384,2,3-Back,J,66.0,3.0,3.0,Subject11,1,Vexing
385,2,3-Back,G,109.0,3.0,3.0,Subject11,1,Vexing
386,2,3-Back,F,399.0,3.0,3.0,Subject11,1,Vexing
387,2,3-Back,J,429.0,4.0,4.0,Subject11,1,Vexing
388,2,3-Back,G,109.0,4.0,4.0,Subject11,1,Vexing
389,2,3-Back,H,0.0,3.0,,Subject11,0,Vexing
390,2,3-Back,E,472.0,3.0,3.0,Subject11,1,Vexing
391,2,3-Back,W,555.0,3.0,3.0,Subject11,1,Vexing
392,2,3-Back,N,526.0,3.0,3.0,Subject11,1,Vexing
393,2,3-Back,X,45.0,3.0,3.0,Subject11,1,Vexing
394,2,3-Back,W,448.0,4.0,4.0,Subject11,1,Vexing
395,2,3-Back,N,102.0,4.0,4.0,Subject11,1,Vexing
396,2,3-Back,X,445.0,4.0,4.0,Subject11,1,Vexing
397,3,1-Back,Y,0.0,3.0,,Subject11,0,Vexing
398,3,1-Back,E,799.0,3.0,3.0,Subject11,1,Vexing
399,3,1-Back,A,498.0,3.0,3.0,Subject11,1,Vexing
400,3,1-Back,A,84.0,4.0,4.0,Subject11,1,Vexing
401,3,1-Back,V,0.0,4.0,,Subject11,0,Vexing
402,3,1-Back,X,71.0,4.0,3.0,Subject11,0,Vexing
403,3,1-Back,X,76.0,4.0,4.0,Subject11,1,Vexing
404,3,1-Back,S,90.0,3.0,3.0,Subject11,1,Vexing
405,3,1-Back,G,0.0,3.0,,Subject11,0,Vexing
406,3,1-Back,P,466.0,3.0,3.0,Subject11,1,Vexing
407,3,1-Back,Y,401.0,3.0,3.0,Subject11,1,Vexing
408,3,1-Back,X,385.0,3.0,3.0,Subject11,1,Vexing
409,3,1-Back,P,34.0,3.0,3.0,Subject11,1,Vexing
410,3,1-Back,U,421.0,3.0,3.0,Subject11,1,Vexing
411,3,1-Back,V,475.0,3.0,3.0,Subject11,1,Vexing
412,3,1-Back,A,372.0,3.0,3.0,Subject11,1,Vexing
